7892501	5.729270296
7892502	6.326399964
7892503	3.580758232
7892504	9.400688041
7892505	4.901745913
7892506	6.171476917
7892507	6.561310858
7892508	8.219445491
7892509	12.22809484
7892510	6.085271783
7892511	5.572984123
7892512	7.732611712
7892513	4.564865803
7892514	10.96085915
7892515	9.437538653
7892516	5.212999592
7892517	8.039939134
7892518	4.048021209
7892519	5.36581335
7892520	9.672867233
7892521	7.910234917
7892522	7.594135519
7892524	6.967863343
7892525	6.804541424
7892526	8.07826049
7892527	9.911980822
7892528	3.166669465
7892529	6.98083996
7892530	11.53557898
7892531	7.942769161
7892532	4.731985908
7892533	7.97013068
7892534	6.981523488
7892535	7.66976847
7892537	4.376944407
7892538	5.324060398
7892539	7.541492591
7892540	6.445065794
7892541	10.68676905
7892542	10.28300602
7892543	6.516405824
7892544	5.556209473
7892545	6.081322309
7892547	4.513272404
7892548	7.546828067
7892549	7.7466022
7892550	7.22851925
7892551	11.61775868
7892552	6.699210393
7892553	4.710630751
7892554	4.926619936
7892555	8.913568903
7892556	13.23848544
7892557	3.331849618
7892558	4.671858474
7892559	7.660555344
7892560	5.725971344
7892561	11.08574698
7892562	8.691801741
7892563	7.472062824
7892564	11.59603467
7892565	7.415106672
7892566	5.205930953
7892567	6.985088441
7892568	12.07073849
7892569	8.74058032
7892570	8.202006482
7892571	2.772378424
7892572	8.666370752
7892573	6.177058245
7892574	11.84163339
7892575	8.222735755
7892576	6.966884636
7892577	3.474302992
7892578	5.189787791
7892579	11.37874462
7892580	4.792653882
7892581	4.734940082
7892582	4.263211893
7892583	6.604896508
7892584	6.980298442
7892585	4.316140704
7892586	3.740153219
7892587	5.137229699
7892588	2.905854911
7892589	6.884299517
7892590	5.236462543
7892591	4.124297546
7892592	7.258412063
7892593	4.359552869
7892594	6.621437781
7892595	4.648855237
7892596	4.327362996
7892597	5.526879373
7892598	11.09483299
7892599	11.81933445
7892600	3.87566596
7892602	3.840962789
7892603	4.502520846
7892604	4.894235022
7892605	10.86621968
7892606	12.25701691
7892608	9.529872037
7892609	3.689487143
7892610	8.080387419
7892611	2.862843142
7892612	5.106595721
7892613	10.7183305
7892614	5.028910033
7892615	5.489843642
7892616	3.211579708
7892617	12.37943733
7892618	7.166394375
7892619	4.007957553
7892620	12.68115224
7892621	12.83747417
7892622	11.86799991
7892623	10.48927765
7892624	3.988651924
7892625	6.354014011
7892626	5.378018493
7892627	8.4781112
7892628	11.3829315
7892629	6.203559585
7892630	11.55200892
7892631	3.434609169
7892632	5.770761746
7892633	7.996913598
7892634	9.6691309
7892635	9.125508189
7892636	8.57795347
7892637	7.319336671
7892638	2.95469741
7892639	10.92615932
7892641	5.543610317
7892642	10.39982343
7892643	11.64911996
7892644	9.829908261
7892645	3.486718496
7892646	3.108346941
7892647	7.396144823
7892648	11.61958857
7892649	5.775512921
7892650	13.06782171
7892651	4.324422713
7892652	12.2879091
7892653	4.992975682
7892654	8.798236326
7892655	3.340953836
7892656	5.685091877
7892657	4.455962777
7892658	4.545829942
7892659	4.040744061
7892660	2.534737451
7892661	9.803506465
7892662	9.095978847
7892663	12.64574832
7892664	6.029324233
7892665	6.823453691
7892666	3.499568453
7892667	10.00084289
7892668	11.69182211
7892669	7.463827188
7892670	9.009611926
7892671	5.68285203
7892672	7.105792043
7892673	6.574328739
7892674	9.505997302
7892675	5.94098531
7892676	4.922228684
7892677	10.82664555
7892678	8.941575069
7892679	8.237527873
7892680	10.96521159
7892681	6.90203292
7892682	6.26685967
7892683	6.938094866
7892684	11.70256025
7892685	6.669405712
7892686	7.715685594
7892687	6.960886622
7892688	10.18806731
7892689	4.929145183
7892690	4.794312997
7892691	3.503720931
7892692	8.77426839
7892693	8.7890103
7892694	8.869628236
7892695	6.358830285
7892696	7.271261451
7892697	7.524661137
7892699	8.484624375
7892700	6.263929284
7892701	12.25122127
7892702	6.985890348
7892703	9.217053268
7892704	13.35487886
7892705	8.659094971
7892706	8.36226159
7892707	10.70246724
7892708	5.621180468
7892709	3.762300782
7892710	4.542275462
7892711	7.801567848
7892712	8.429865782
7892713	9.63089146
7892714	4.882048794
7892715	3.51788823
7892716	7.315038139
7892717	7.383485765
7892718	4.456985969
7892719	9.77901491
7892720	9.137273207
7892721	10.03888821
7892722	2.952729394
7892723	5.658719797
7892724	7.058395065
7892725	4.157292182
7892726	5.04672544
7892727	5.502863024
7892728	5.058630592
7892729	7.159275701
7892730	3.227878802
7892731	6.799435719
7892732	6.909055588
7892733	3.767417289
7892734	5.306703539
7892735	6.049787422
7892736	6.059097565
7892737	3.863700017
7892738	8.361699569
7892739	4.402359771
7892740	3.351294402
7892741	7.076071053
7892742	9.850539569
7892743	4.05512509
7892744	9.66614941
7892745	9.044054685
7892746	3.141050774
7892747	8.453434102
7892748	10.45566833
7892749	6.714185828
7892750	4.728043042
7892751	8.820261445
7892752	4.405749186
7892753	13.05278179
7892754	6.205359352
7892755	5.709267468
7892757	9.406302379
7892758	6.889336439
7892759	7.956923091
7892760	5.091540538
7892761	7.330224704
7892762	12.77330692
7892763	7.687804508
7892764	11.64654583
7892765	10.75467942
7892766	12.34475532
7892767	3.749316396
7892768	3.197828993
7892769	3.179483227
7892770	11.62400196
7892771	10.47543613
7892772	5.791953219
7892773	8.629146824
7892774	6.41316807
7892775	6.555615313
7892776	12.00248774
7892777	6.84212489
7892778	9.588215116
7892779	6.699004594
7892780	6.041535955
7892781	6.820034719
7892782	12.44136047
