7892501	5.061393411
7892502	5.666938489
7892503	3.919704374
7892504	9.797687211
7892505	3.554216634
7892506	6.749292118
7892507	5.954321673
7892508	7.353753818
7892509	12.18346939
7892510	6.53014061
7892511	5.043105718
7892512	7.714257282
7892513	4.848680376
7892514	11.28916748
7892515	9.37952231
7892516	5.805794895
7892517	7.716224263
7892518	4.245615048
7892519	5.554396699
7892520	9.781388777
7892521	8.07991667
7892522	7.816344205
7892524	6.666679835
7892525	6.942860518
7892526	7.761403529
7892527	9.805123584
7892528	3.151207606
7892529	6.919821296
7892530	11.77417492
7892531	8.062890854
7892532	4.807698943
7892533	8.143640669
7892534	7.069846393
7892535	7.285527501
7892537	3.974100048
7892538	6.456086762
7892539	7.455411014
7892540	6.791510185
7892541	10.59116588
7892542	10.09804114
7892543	6.344979632
7892544	5.612865588
7892545	6.800421604
7892547	5.088166443
7892548	8.226618923
7892549	7.863668839
7892550	7.474545083
7892551	11.58421345
7892552	5.445210962
7892553	5.04406495
7892554	4.71541731
7892555	8.691268199
7892556	13.26187796
7892557	2.976325376
7892558	4.0942376
7892559	7.917445032
7892560	5.375298864
7892561	11.22301617
7892562	8.395765925
7892563	7.932294693
7892564	11.52899751
7892565	7.150584163
7892566	4.479604177
7892567	6.353266445
7892568	12.16682301
7892569	8.614363152
7892570	8.203575499
7892571	3.14721796
7892572	8.669917277
7892573	6.472994205
7892574	11.81627971
7892575	8.274514944
7892576	6.710503043
7892577	3.514878045
7892578	4.957195391
7892579	11.26648034
7892580	4.091299539
7892581	4.603940015
7892582	4.143712235
7892583	6.325497811
7892584	6.602796498
7892585	4.286598377
7892586	3.834350697
7892587	5.002558029
7892588	3.257832706
7892589	7.289888236
7892590	4.811055111
7892591	3.663698489
7892592	6.95209372
7892593	4.409842408
7892594	6.689800591
7892595	4.964756511
7892596	4.320919699
7892597	5.896111638
7892598	11.10496158
7892599	11.78765585
7892600	3.182828892
7892602	3.258686993
7892603	5.334610974
7892604	5.771779268
7892605	10.82219445
7892606	12.4916449
7892608	9.574805311
7892609	4.835931762
7892610	7.174416679
7892611	2.762869167
7892612	4.504124813
7892613	10.93925739
7892614	5.358246729
7892615	5.567706733
7892616	3.114220207
7892617	12.31413155
7892618	7.474189259
7892619	3.83540891
7892620	12.58992745
7892621	12.97136009
7892622	12.01888819
7892623	10.71396098
7892624	4.497123507
7892625	6.040590856
7892626	5.17330906
7892627	8.479470939
7892628	11.45510582
7892629	5.886302767
7892630	11.41777222
7892631	3.005916594
7892632	5.310911166
7892633	8.205926683
7892634	9.448967097
7892635	8.935814546
7892636	8.793924131
7892637	7.387956969
